,Name,Fitting Windows Score_x,Trace Support Score_x,Aggregated Score_x,index,Fitting Windows Score_y,Trace Support Score_y,Aggregated Score_y
128,BPI_Challenge_2012_res10939.98e1d8e7-ff7a-46ab-8e9c-222335e197e5.pnml,0.0007631767231099451,0.0612244897959183,0.5241017644969013,4312,0.0007631767231099451,0.0612244897959183,0.5241017644969013
129,BPI_Challenge_2012_res10939.32cf4a62-85e0-454b-80a2-2e4c8512a085.pnml,0.0009539709038874312,0.1020408163265306,0.5227292464374531,4339,0.0009539709038874312,0.1020408163265306,0.5227292464374531
130,BPI_Challenge_2012_res10939.90f0d4ee-ec23-4fad-9c7a-ccc40b7affea.pnml,0.0027188170760791,0.1632653061224489,0.522601481598442,4344,0.0027188170760791,0.1632653061224489,0.522601481598442
131,BPI_Challenge_2012_res10939.2cfa93de-7c88-4651-aa0e-9235e4436c53.pnml,0.0028619127116622,0.0816326530612244,0.5156707325096382,4377,0.0028619127116622,0.0816326530612244,0.5156707325096382
132,BPI_Challenge_2012_res10939.88b5b3cd-ac58-4798-bfd5-1deaeab61bb0.pnml,0.0011447650846649,0.1224489795918367,0.5106084290582771,4407,0.0011447650846649,0.1224489795918367,0.5106084290582771
133,BPI_Challenge_2012_res10939.ad86be31-8a6c-41ae-bae1-9a764d2f2d7b.pnml,0.0011447650846649,0.1224489795918367,0.5106084290582771,4405,0.0011447650846649,0.1224489795918367,0.5106084290582771
134,BPI_Challenge_2012_res10939.638356a7-2b27-4c90-8d63-07ad62015f82.pnml,0.0005723825423324589,0.0612244897959183,0.5069708811958051,4437,0.0005723825423324589,0.0612244897959183,0.5069708811958051
135,BPI_Challenge_2012_res10939.bf3500b5-4c50-488e-b746-20fcdd770e52.pnml,0.002575721440496,0.1224489795918367,0.5069471966736404,4438,0.002575721440496,0.1224489795918367,0.5069471966736404
136,BPI_Challenge_2012_res10939.554ad41e-106f-4491-b18c-bb819b6601f9.pnml,0.002575721440496,0.1224489795918367,0.5069471966736404,4440,0.002575721440496,0.1224489795918367,0.5069471966736404
137,BPI_Challenge_2012_res10939.3cba96b1-af91-4399-a48f-6ad6eac6b478.pnml,0.0028619127116622,0.0816326530612244,0.5047183515572573,4442,0.0028619127116622,0.0816326530612244,0.5047183515572573
138,BPI_Challenge_2012_res10939.32935e72-5cd6-42c1-9112-e8d989c9ea45.pnml,0.0005723825423324589,0.0816326530612244,0.5010525138488664,4453,0.0005723825423324589,0.0816326530612244,0.5010525138488664
139,BPI_Challenge_2012_res10939.6cc24941-a169-4f2f-a260-030f75597fda.pnml,0.00019079418077748629,0.0204081632653061,0.4945458492874905,4469,0.00019079418077748629,0.0204081632653061,0.4945458492874905
140,BPI_Challenge_2012_res10939.c26804e4-be9d-4105-b403-b68add07947b.pnml,0.00014309563558311471,0.0204081632653061,0.4877631284622166,4481,0.00014309563558311471,0.0204081632653061,0.4877631284622166
141,BPI_Challenge_2012_res10939.1a5e15f9-5433-40d8-b5e4-021bd21ed89d.pnml,0.00014309563558311471,0.0204081632653061,0.4877631284622166,4480,0.00014309563558311471,0.0204081632653061,0.4877631284622166
